982,/wiki/Modern_Family,Modern Family,69099
983,/wiki/Stefan_Kapi%C4%8Di%C4%87,Stefan Kapičić,69076
984,/wiki/Jerry_Heller,Jerry Heller,69025
985,/wiki/Eddie_Redmayne,Eddie Redmayne,68993
986,/wiki/Josh_Brolin,Josh Brolin,68983
987,/wiki/Cities_and_towns_during_the_Syrian_Civil_War,Cities and towns during the Syrian Civil War,68981
988,/wiki/Benedict_Cumberbatch,Benedict Cumberbatch,68912
989,/wiki/Academy_Award_for_Best_Picture,Academy Award for Best Picture,68907
990,/wiki/Mayim_Bialik,Mayim Bialik,68886
991,/wiki/Ted_Bundy,Ted Bundy,68865
992,/wiki/Jason_Bourne,Jason Bourne,68864
993,/wiki/Pablo_Picasso,Pablo Picasso,68863
994,/wiki/Inside_Out_(2015_film),Inside Out (2015 film),68861
995,/wiki/Bradley_Cooper,Bradley Cooper,68851
996,/wiki/Triple_H,Triple H,68844
997,/wiki/Che_Guevara,Che Guevara,68826
998,/wiki/List_of_TCP_and_UDP_port_numbers,List of TCP and UDP port numbers,68786
999,/wiki/Lyme_disease,Lyme disease,68784
1000,/wiki/Super_Bowl_XX,Super Bowl XX,68733
1001,/wiki/Michael_Clarke_Duncan,Michael Clarke Duncan,68705
1002,/wiki/List_of_WWE_personnel,List of WWE personnel,68620
1003,/wiki/Alison_Brie,Alison Brie,68596
1004,/wiki/Schizophrenia,Schizophrenia,68577
1005,/wiki/The_Blind_Side_(film),The Blind Side (film),68570
1006,/wiki/Fascism,Fascism,68533
1007,/wiki/Deion_Sanders,Deion Sanders,68485
1008,/wiki/Greg_Olsen_(American_football),Greg Olsen (American football),68450
1009,/wiki/Person_of_Interest_(TV_series),Person of Interest (TV series),68392
1010,/wiki/Super_Bowl_ring,Super Bowl ring,68378
1011,/wiki/Mariah_Carey,Mariah Carey,68354
1012,/wiki/Super_Bowl_50_halftime_show,Super Bowl 50 halftime show,68319
1013,/wiki/25_(Adele_album),25 (Adele album),68302
1014,/wiki/Tim_Miller_(director),Tim Miller (director),68295
1015,/wiki/Earth,Earth,68277
1016,/wiki/Kareem_Abdul-Jabbar,Kareem Abdul-Jabbar,68206
1017,/wiki/Kristen_Stewart,Kristen Stewart,68190
1018,/wiki/Elizabeth_Warren,Elizabeth Warren,68176
1019,/wiki/Theri_(film),Theri (film),68159
1020,/wiki/Lucifer,Lucifer,68131
1021,/wiki/Europe,Europe,68112
1022,/wiki/Fire_Emblem_Fates,Fire Emblem Fates,68089
1022,/wiki/Gulf_War,Gulf War,68089
1024,/wiki/Iran,Iran,68074
1025,/wiki/Coen_brothers_filmography,Coen brothers filmography,68065
1026,/wiki/New_York,New York,68062
1027,/wiki/Narcos,Narcos,68009
1028,/wiki/Bottled_water_in_the_United_States,Bottled water in the United States,67924
1029,/wiki/Freemasonry,Freemasonry,67912
1030,/wiki/Justin_Theroux,Justin Theroux,67822
1031,/wiki/Chikki_Panday,Chikki Panday,67801
1032,/wiki/Criminal_Minds,Criminal Minds,67705
1033,/wiki/Dope_(2015_film),Dope (2015 film),67685
1034,/wiki/Narendra_Modi,Narendra Modi,67658
1035,/wiki/Nicolas_Cage,Nicolas Cage,67609
1036,/wiki/Zooey_Deschanel,Zooey Deschanel,67550
1037,/wiki/Julius_Caesar,Julius Caesar,67455
1038,/wiki/61st_Filmfare_Awards,61st Filmfare Awards,67414
1039,/wiki/Tracy_McGrady,Tracy McGrady,67413
1040,/wiki/Website,Website,67397
1041,/wiki/United_Nations,United Nations,67287
1042,/wiki/Christopher_Walken,Christopher Walken,67226
1043,/wiki/Marvin_Harrison,Marvin Harrison,67180
1044,/wiki/Masturbation,Masturbation,67098
1045,/wiki/List_of_Better_Call_Saul_episodes,List of Better Call Saul episodes,67061
1046,/wiki/Philippe_Petit,Philippe Petit,67014
1047,/wiki/Mark_Ronson,Mark Ronson,67004
1048,/wiki/Jane_O%E2%80%99Meara_Sanders,Jane O’Meara Sanders,66961
1049,/wiki/T%C3%A9a_Leoni,Téa Leoni,66949
1050,/wiki/Pornography,Pornography,66930
1051,/wiki/Susan_Sarandon,Susan Sarandon,66919
1052,/wiki/The_Office_(U.S._TV_series),The Office (U.S. TV series),66915
1053,/wiki/Jason_Statham,Jason Statham,66830
1054,/wiki/Lockheed_Martin_F-35_Lightning_II,Lockheed Martin F-35 Lightning II,66821
1055,/wiki/The_Blacklist_(season_3),The Blacklist (season 3),66792
1056,/wiki/Jake_Gyllenhaal,Jake Gyllenhaal,66781
1057,/wiki/Lisa_Ann,Lisa Ann,66755
1058,/wiki/Dan_Hicks_(singer),Dan Hicks (singer),66743
1059,/wiki/Gwen_Stefani,Gwen Stefani,66568
1060,/wiki/Frank_Sinatra,Frank Sinatra,66554
1061,/wiki/Sandra_Bullock,Sandra Bullock,66540
1062,/wiki/Howard_Hughes,Howard Hughes,66527
1063,/wiki/San_Francisco_49ers,San Francisco 49ers,66492
1064,/wiki/Matthew_McConaughey,Matthew McConaughey,66413
1065,/wiki/Solar_System,Solar System,66394
1066,/wiki/Keira_Knightley,Keira Knightley,66379
1067,/wiki/Denmark,Denmark,66291
1068,/wiki/Maldives,Maldives,66287
1068,/wiki/Texas,Texas,66287
1070,/wiki/Brittany_Murphy,Brittany Murphy,66280
1071,/wiki/List_of_Super_Bowl_broadcasters,List of Super Bowl broadcasters,66276
1072,/wiki/Sweden,Sweden,66268
1073,/wiki/Scandal_(TV_series),Scandal (TV series),66247
1074,/wiki/Ciara,Ciara,66189
1075,/wiki/Global_warming,Global warming,66188
1076,/wiki/Oprah_Winfrey,Oprah Winfrey,66184
1077,/wiki/Great_Wall_of_China,Great Wall of China,66159
1078,/wiki/Snapchat,Snapchat,66097
1079,/wiki/Sleep_paralysis,Sleep paralysis,66096
1080,/wiki/Aishwarya_Rai_Bachchan,Aishwarya Rai Bachchan,66072
1081,/wiki/Zika_virus_outbreak_(2015%E2%80%93present),Zika virus outbreak (2015–present),66070
1082,/wiki/Oscar_Isaac,Oscar Isaac,66031
1083,/wiki/Neil_Armstrong,Neil Armstrong,66023
1084,/wiki/Terminal_High_Altitude_Area_Defense,Terminal High Altitude Area Defense,65990
1085,/wiki/List_of_country_calling_codes,List of country calling codes,65986
1086,/wiki/Saddam_Hussein,Saddam Hussein,65913
1087,/wiki/Teresa_Giudice,Teresa Giudice,65905
1088,/wiki/Amy_Poehler,Amy Poehler,65892
1089,/wiki/Pansexuality,Pansexuality,65852
1090,/wiki/Down_syndrome,Down syndrome,65840
1091,/wiki/Aubrey_Plaza,Aubrey Plaza,65834
1092,/wiki/Sons_of_Anarchy,Sons of Anarchy,65805
1093,/wiki/Ivy_League,Ivy League,65760
1094,/wiki/Pulkit_Samrat,Pulkit Samrat,65723
1095,/wiki/Elizabeth_Olsen,Elizabeth Olsen,65665
1096,/wiki/Nicole_Kidman,Nicole Kidman,65566
1097,/wiki/Dirty_Grandpa,Dirty Grandpa,65565
1098,/wiki/Korean_War,Korean War,65529
1099,/wiki/Muhammad,Muhammad,65514
1100,/wiki/Burj_Khalifa,Burj Khalifa,65512
1101,/wiki/50_Cent,50 Cent,65507
1102,/wiki/Teen_Wolf_(2011_TV_series),Teen Wolf (2011 TV series),65488
1103,/wiki/Eric_Trump,Eric Trump,65473
1104,/wiki/Adam_Driver,Adam Driver,65464
1105,/wiki/Roman_numerals,Roman numerals,65440
1106,/wiki/The_Bachelor_(season_20),The Bachelor (season 20),65394
1107,/wiki/Mount_Rushmore,Mount Rushmore,65314
1108,/wiki/Britney_Spears,Britney Spears,65286
1109,/wiki/Los_Angeles_Rams,Los Angeles Rams,65279
1110,/wiki/T%E1%BA%BFt,Tết,65269
1111,/wiki/List_of_Nestl%C3%A9_brands,List of Nestlé brands,65249
1112,/wiki/Keerthy_Suresh,Keerthy Suresh,65236
1113,/wiki/Islam,Islam,65233
1114,/wiki/NATO,NATO,65220
1115,/wiki/Priscilla_Chan_(philanthropist),Priscilla Chan (philanthropist),65129
1116,/wiki/The_Wolf_of_Wall_Street_(2013_film),The Wolf of Wall Street (2013 film),65091
1117,/wiki/John_Lennon,John Lennon,65088
1118,/wiki/2015%E2%80%9316_Premier_League,2015–16 Premier League,65061
1119,/wiki/John_Krasinski,John Krasinski,65042
1120,/wiki/Norway,Norway,64974
1121,/wiki/Charlie_Chaplin,Charlie Chaplin,64957
1122,/wiki/Prison_Break,Prison Break,64883
1123,/wiki/List_of_Justices_of_the_Supreme_Court_of_the_United_States,List of Justices of the Supreme Court of the United States,64861
1124,/wiki/Bipolar_disorder,Bipolar disorder,64846
1125,/wiki/Bill_Murray,Bill Murray,64817
1126,/wiki/List_of_Game_of_Thrones_episodes,List of Game of Thrones episodes,64796
1127,/wiki/Huey_P._Newton,Huey P. Newton,64768
1128,/wiki/Tom_Selleck,Tom Selleck,64704
1129,/wiki/Super_Bowl_XLIX_halftime_show,Super Bowl XLIX halftime show,64694
1130,/wiki/Alphabet_Inc.,Alphabet Inc.,64631
1131,/wiki/Marlon_Brando,Marlon Brando,64625
1132,/wiki/House_(TV_series),House (TV series),64600
1133,/wiki/Roosh_V,Roosh V,64590
1134,/wiki/The_Bachelor_(U.S._TV_series),The Bachelor (U.S. TV series),64585
1135,/wiki/Purpose_(Justin_Bieber_album),Purpose (Justin Bieber album),64569
1136,/wiki/Karl_Marx,Karl Marx,64531
1137,/wiki/Burt_Reynolds,Burt Reynolds,64529
1138,/wiki/Civil_War_(comics),Civil War (comics),64499
1139,/wiki/Malta,Malta,64487
1140,/wiki/Ant-Man_(film),Ant-Man (film),64440
1141,/wiki/Sri_Lanka,Sri Lanka,64439
1142,/wiki/Attack_on_Titan,Attack on Titan,64336
1143,/wiki/Hawaii,Hawaii,64321
1144,/wiki/Nigeria,Nigeria,64300
1145,/wiki/Mark_Cuban,Mark Cuban,64266
1146,/wiki/X_Games,X Games,64192
1147,/wiki/List_of_Greek_mythological_figures,List of Greek mythological figures,64181
1148,/wiki/Mother_Teresa,Mother Teresa,64146
1149,/wiki/Mary-Kate_and_Ashley_Olsen,Mary-Kate and Ashley Olsen,64112
1150,/wiki/Chinese_calendar,Chinese calendar,64100
1151,/wiki/Deathstroke,Deathstroke,64058
1152,/wiki/Ex_Machina_(film),Ex Machina (film),64027
1153,/wiki/Chelsea_Handler,Chelsea Handler,64002
1154,/wiki/Eiffel_Tower,Eiffel Tower,63978
1155,/wiki/Jack_Black,Jack Black,63939
1156,/wiki/Rothschild_family,Rothschild family,63909
1157,/wiki/David_Beckham,David Beckham,63868
1158,/wiki/Banana,Banana,63829
1159,/wiki/List_of_states_and_territories_of_the_United_States,List of states and territories of the United States,63776
1159,/wiki/The_Forest_(2016_film),The Forest (2016 film),63776
1161,/wiki/New_Girl,New Girl,63742
1162,/wiki/Unravel_(video_game),Unravel (video game),63731
1163,/wiki/Antivirus_software,Antivirus software,63671
1164,/wiki/Wolfgang_Amadeus_Mozart,Wolfgang Amadeus Mozart,63632
1165,/wiki/Zlatan_Ibrahimovi%C4%87,Zlatan Ibrahimović,63618
1166,/wiki/Anthony_Hopkins,Anthony Hopkins,63602
1167,/wiki/Rashida_Jones,Rashida Jones,63557
1168,/wiki/Triple_X_syndrome,Triple X syndrome,63545
1169,/wiki/2008_Noida_double_murder_case,2008 Noida double murder case,63516
1170,/wiki/Scientific_method,Scientific method,63478
1171,/wiki/Christopher_Columbus,Christopher Columbus,63464
1172,/wiki/Super_Bowl_XLVIII_halftime_show,Super Bowl XLVIII halftime show,63458
1173,/wiki/Ricardinho_(futsal_player),Ricardinho (futsal player),63448
1173,/wiki/Scientology,Scientology,63448
1175,/wiki/List_of_countries_by_GDP_(PPP)_per_capita,List of countries by GDP (PPP) per capita,63435
1176,/wiki/Cher,Cher,63373
1177,/wiki/Vietnam,Vietnam,63372
1178,/wiki/Jerry_Rice,Jerry Rice,63252
1179,/wiki/Fifty_Shades_of_Black,Fifty Shades of Black,63249
1180,/wiki/Cuba,Cuba,63194
1181,/wiki/Adam_Sandler,Adam Sandler,63172
1182,/wiki/Steve_McQueen,Steve McQueen,63151
1183,/wiki/Sultan_(2016_film),Sultan (2016 film),63144
1184,/wiki/Law_%26_Order:_Special_Victims_Unit,Law &amp; Order: Special Victims Unit,63108
1185,/wiki/The_Hunger_Games,The Hunger Games,63105
1186,/wiki/Neerja,Neerja,63068
1187,/wiki/Blindspot_(TV_series),Blindspot (TV series),63060
1188,/wiki/Star_Wars_Rebels,Star Wars Rebels,63023
1189,/wiki/List_of_food_days,List of food days,62960
1190,/wiki/Golden_State_Warriors,Golden State Warriors,62959
1191,/wiki/Antihero,Antihero,62936
1192,/wiki/DJ_Khaled,DJ Khaled,62910
1193,/wiki/Groundhog_Day,Groundhog Day,62847
1194,/wiki/Ayahuasca,Ayahuasca,62812
1195,/wiki/Avatar_(2009_film),Avatar (2009 film),62737
1196,/wiki/Doctor_Who,Doctor Who,62728
1197,/wiki/Patrick_Swayze,Patrick Swayze,62571
1198,/wiki/Charlize_Theron,Charlize Theron,62545
1199,/wiki/Flag_of_New_Zealand,Flag of New Zealand,62528
1200,/wiki/Uptown_Funk,Uptown Funk,62487
1201,/wiki/Charlie_Puth,Charlie Puth,62435
1202,/wiki/Al_Capone,Al Capone,62398
1203,/wiki/Goosebumps_(film),Goosebumps (film),62394
1204,/wiki/Amal_Clooney,Amal Clooney,62380
1205,/wiki/United_States_presidential_election,_2008,United States presidential election, 2008,62376
1206,/wiki/Jordan_Norwood,Jordan Norwood,62366
1207,/wiki/Bill_Romanowski,Bill Romanowski,62331
1207,/wiki/Chris_Evans_(actor),Chris Evans (actor),62331
1209,/wiki/Anne_Hathaway,Anne Hathaway,62282
1210,/wiki/Vince_Carter,Vince Carter,62265
1211,/wiki/Donald_Glover,Donald Glover,62124
1212,/wiki/Ireland,Ireland,62120
1213,/wiki/Egypt,Egypt,62070
1214,/wiki/Harry_Styles,Harry Styles,62064
1215,/wiki/Alec_Baldwin,Alec Baldwin,62020
1216,/wiki/The_Fast_and_the_Furious,The Fast and the Furious,61966
1217,/wiki/Hunter_Zolomon,Hunter Zolomon,61957
1218,/wiki/Tom_Ellis_(actor),Tom Ellis (actor),61934
1219,/wiki/Brandon_Lee,Brandon Lee,61933
1220,/wiki/Steven_Tyler,Steven Tyler,61908
1221,/wiki/Chelsea_Clinton,Chelsea Clinton,61878
1222,/wiki/Frederick_Douglass,Frederick Douglass,61742
1223,/wiki/Tesla_Motors,Tesla Motors,61610
1224,/wiki/Communism,Communism,61595
1225,/wiki/Agents_of_S.H.I.E.L.D.,Agents of S.H.I.E.L.D.,61570
1226,/wiki/American_Crime_(TV_series),American Crime (TV series),61566
1227,/wiki/Thailand,Thailand,61528
1228,/wiki/Courteney_Cox,Courteney Cox,61518
1229,/wiki/Goldie_Hawn,Goldie Hawn,61486
1230,/wiki/Amy_Schumer,Amy Schumer,61479
1231,/wiki/Grimsby_(film),Grimsby (film),61470
1232,/wiki/Mauritius,Mauritius,61420
1233,/wiki/Ashton_Kutcher,Ashton Kutcher,61350
1234,/wiki/The_Good_Dinosaur,The Good Dinosaur,61325
1235,/wiki/Sex,Sex,61320
1236,/wiki/2016_Asia_Cup,2016 Asia Cup,61297
1237,/wiki/Psychopathy,Psychopathy,61290
1238,/wiki/X-Men:_Days_of_Future_Past,X-Men: Days of Future Past,61260
1239,/wiki/Keeping_Up_with_the_Kardashians,Keeping Up with the Kardashians,61253
1240,/wiki/Cameron_Diaz,Cameron Diaz,61239
1241,/wiki/X-Force,X-Force,61201
1242,/wiki/Hinduism,Hinduism,61123
1243,/wiki/Lyndon_B._Johnson,Lyndon B. Johnson,61110
1244,/wiki/Domhnall_Gleeson,Domhnall Gleeson,61083
1245,/wiki/Sarah_Paulson,Sarah Paulson,61045
1246,/wiki/Charlie_Sheen,Charlie Sheen,61031
1247,/wiki/The_Corpse_of_Anna_Fritz,The Corpse of Anna Fritz,61009
1248,/wiki/Matthew_Perry,Matthew Perry,60993
1249,/wiki/UEFA_Euro_2016,UEFA Euro 2016,60930
1250,/wiki/Love,Love,60919
1251,/wiki/Jared_Kushner,Jared Kushner,60905
1252,/wiki/Kurt_Russell,Kurt Russell,60825
1253,/wiki/Arsenal_F.C.,Arsenal F.C.,60791
1254,/wiki/Ghayal_(1990_film),Ghayal (1990 film),60774
1255,/wiki/Farrah_Abraham,Farrah Abraham,60768
1256,/wiki/How_I_Met_Your_Mother,How I Met Your Mother,60756
1257,/wiki/Carnival,Carnival,60738
1258,/wiki/Fine_Brothers,Fine Brothers,60728
1259,/wiki/Tom_and_Jerry,Tom and Jerry,60699
1260,/wiki/Basketball,Basketball,60666
1261,/wiki/Kevin_Roberts,Kevin Roberts,60663
1262,/wiki/Jim_Carrey,Jim Carrey,60641
1263,/wiki/Sirhan_Sirhan,Sirhan Sirhan,60632
1264,/wiki/Black_History_Month,Black History Month,60564
1265,/wiki/Catherine_Zeta-Jones,Catherine Zeta-Jones,60554
1266,/wiki/Mumbai,Mumbai,60532
1267,/wiki/311_(band),311 (band),60486
1268,/wiki/Sun,Sun,60475
1269,/wiki/Chris_Pratt,Chris Pratt,60472
1270,/wiki/Amitabh_Bachchan,Amitabh Bachchan,60454
1271,/wiki/Glenn_Frey,Glenn Frey,60447
1272,/wiki/Tiffany_Pollard,Tiffany Pollard,60446
1273,/wiki/Jaden_Smith,Jaden Smith,60423
1274,/wiki/Superman,Superman,60343
1275,/wiki/Justin_Timberlake,Justin Timberlake,60326
1276,/wiki/Jackie_Robinson,Jackie Robinson,60272
1277,/wiki/Meek_Mill,Meek Mill,60195
1278,/wiki/Poland,Poland,60154
1279,/wiki/Karen_Waldbillig_Kasich,Karen Waldbillig Kasich,60151
1279,/wiki/New_York_Giants,New York Giants,60151
1281,/wiki/Blind_Al,Blind Al,60143
1282,/wiki/Korean_Buddhism,Korean Buddhism,60104
1283,/wiki/Dallas_Cowboys,Dallas Cowboys,60026
1284,/wiki/Joe_Manganiello,Joe Manganiello,60024
1285,/wiki/Alexis_Bledel,Alexis Bledel,60014
1286,/wiki/List_of_Modern_Family_episodes,List of Modern Family episodes,59876
1287,/wiki/Human_penis,Human penis,59829
1288,/wiki/Lana_Del_Rey,Lana Del Rey,59774
1289,/wiki/Guns_N%27_Roses,Guns N' Roses,59749
1290,/wiki/Ponzi_scheme,Ponzi scheme,59732
1291,/wiki/Fargo_(TV_series),Fargo (TV series),59703
1292,/wiki/Computer,Computer,59662
1293,/wiki/0,0,59636
1294,/wiki/Borderline_personality_disorder,Borderline personality disorder,59600
1295,/wiki/Vincent_van_Gogh,Vincent van Gogh,59586
1296,/wiki/Teenage_Mutant_Ninja_Turtles,Teenage Mutant Ninja Turtles,59540
1297,/wiki/Narcissism,Narcissism,59537
1298,/wiki/Royal_Rumble_(2016),Royal Rumble (2016),59496
1299,/wiki/Industrial_Revolution,Industrial Revolution,59436
1300,/wiki/Kingsman:_The_Secret_Service,Kingsman: The Secret Service,59391
1301,/wiki/Julia_Stiles,Julia Stiles,59389
1302,/wiki/Ruby_Rose,Ruby Rose,59381
1303,/wiki/Maslow%27s_hierarchy_of_needs,Maslow's hierarchy of needs,59379
1304,/wiki/Cloud_computing,Cloud computing,59365
1305,/wiki/Brooklyn_Nine-Nine,Brooklyn Nine-Nine,59362
1306,/wiki/Melissa_McCarthy,Melissa McCarthy,59352
1307,/wiki/Mona_Lisa,Mona Lisa,59349
1308,/wiki/Outsiders_(TV_series),Outsiders (TV series),59274
1309,/wiki/Homeland_(TV_series),Homeland (TV series),59270
1310,/wiki/Saoirse_Ronan,Saoirse Ronan,59181
1311,/wiki/Tony_Dungy,Tony Dungy,59170
1312,/wiki/Bermuda_Triangle,Bermuda Triangle,59115
1313,/wiki/Dengue_fever,Dengue fever,58992
1314,/wiki/If_I_Did_It,If I Did It,58933
1315,/wiki/James_A._Garfield,James A. Garfield,58886
1316,/wiki/Gautama_Buddha,Gautama Buddha,58842
1317,/wiki/Castle_(TV_series),Castle (TV series),58728
1318,/wiki/Joy_Mangano,Joy Mangano,58723
1319,/wiki/Diana,_Princess_of_Wales,Diana, Princess of Wales,58718
1320,/wiki/Malaysia,Malaysia,58685
1321,/wiki/Gerald_Ford,Gerald Ford,58674
1322,/wiki/Judy_Garland,Judy Garland,58636
1323,/wiki/Bones_(TV_series),Bones (TV series),58634
1324,/wiki/Chicago,Chicago,58630
1325,/wiki/Joaqu%C3%ADn_Guzm%C3%A1n,Joaquín Guzmán,58543
1326,/wiki/Pride_and_Prejudice,Pride and Prejudice,58490
1327,/wiki/Pok%C3%A9mon,Pokémon,58450
1328,/wiki/Statue_of_Liberty,Statue of Liberty,58438
1329,/wiki/Normal_distribution,Normal distribution,58361
1330,/wiki/Salma_Hayek,Salma Hayek,58348
1331,/wiki/List_of_films_based_on_Marvel_Comics,List of films based on Marvel Comics,58347
1332,/wiki/Halsey_(singer),Halsey (singer),58286
1333,/wiki/Cracking_joints,Cracking joints,58273
1334,/wiki/Risen_(2016_film),Risen (2016 film),58266
1335,/wiki/Naagin_(2015_TV_series),Naagin (2015 TV series),58227
1336,/wiki/MDMA,MDMA,58205
1337,/wiki/Kris_Wu,Kris Wu,58191
1338,/wiki/Kevin_Greene,Kevin Greene,58104
1338,/wiki/Taylor_Kinney,Taylor Kinney,58104
1340,/wiki/2016_in_video_gaming,2016 in video gaming,58094
1341,/wiki/Super_Bowl_XXX,Super Bowl XXX,58084
1342,/wiki/Post_Malone,Post Malone,58007
1343,/wiki/Death_of_Osama_bin_Laden,Death of Osama bin Laden,57991
1343,/wiki/Nasubi,Nasubi,57991
1345,/wiki/Pink_Floyd,Pink Floyd,57966
1346,/wiki/Sharon_Tate,Sharon Tate,57957
1347,/wiki/Werner_Heisenberg,Werner Heisenberg,57953
1348,/wiki/Amber_Heard,Amber Heard,57914
1349,/wiki/Robert_Downey_Jr.,Robert Downey Jr.,57904
1350,/wiki/Anquan_Boldin,Anquan Boldin,57901
1350,/wiki/Sam_Claflin,Sam Claflin,57901
1352,/wiki/Ragnar_Lodbrok,Ragnar Lodbrok,57887
1353,/wiki/Pirates_of_the_Caribbean_(film_series),Pirates of the Caribbean (film series),57885
1354,/wiki/American_Idol_(season_15),American Idol (season 15),57801
1355,/wiki/San_Francisco,San Francisco,57778
1356,/wiki/Liverpool_F.C.,Liverpool F.C.,57749
1357,/wiki/Sachin_Tendulkar,Sachin Tendulkar,57736
1358,/wiki/Fear_the_Walking_Dead,Fear the Walking Dead,57721
1359,/wiki/Rooney_Mara,Rooney Mara,57715
1360,/wiki/Ed_Sheeran,Ed Sheeran,57704
1361,/wiki/Anne_Frank,Anne Frank,57703
1362,/wiki/Frozen_(2013_film),Frozen (2013 film),57698
1363,/wiki/Mars,Mars,57670
1364,/wiki/Dixville_Notch,_New_Hampshire,Dixville Notch, New Hampshire,57634
1365,/wiki/Myanmar,Myanmar,57627
1366,/wiki/Bitcoin,Bitcoin,57613
1367,/wiki/Scotty_McCreery,Scotty McCreery,57590
1368,/wiki/2016_Pakistan_Super_League,2016 Pakistan Super League,57554
1369,/wiki/Ten_Commandments,Ten Commandments,57511
1370,/wiki/Laurence_Fox,Laurence Fox,57491
1371,/wiki/The_Big_Short,The Big Short,57484
1372,/wiki/Hailey_Baldwin,Hailey Baldwin,57482
1373,/wiki/P%C3%A9cs_Brewery,Pécs Brewery,57478
1374,/wiki/Buddy_Ryan,Buddy Ryan,57475
1376,/wiki/War_of_1812,War of 1812,57444
1377,/wiki/Tramadol,Tramadol,57378
1378,/wiki/Quinoa,Quinoa,57372
1379,/wiki/Complexity,Complexity,57328
1380,/wiki/Guardians_of_the_Galaxy_(film),Guardians of the Galaxy (film),57325
1381,/wiki/Multiple_sclerosis,Multiple sclerosis,57323
1382,/wiki/Crohn%27s_disease,Crohn's disease,57320
1383,/wiki/Dalton_Trumbo,Dalton Trumbo,57315
1384,/wiki/Mark_Ruffalo,Mark Ruffalo,57287
1385,/wiki/Internet_of_Things,Internet of Things,57270
1386,/wiki/Super_Bowl_champion,Super Bowl champion,57121
1387,/wiki/1996_Mount_Everest_disaster,1996 Mount Everest disaster,57099
1388,/wiki/Nazi_Germany,Nazi Germany,57091
1389,/wiki/Spider-Man,Spider-Man,57086
1390,/wiki/Galileo_Galilei,Galileo Galilei,57052
1391,/wiki/Area_51,Area 51,57026
1392,/wiki/Eminent_domain,Eminent domain,57022
1393,/wiki/James_Brown,James Brown,57003
1394,/wiki/David_Schwimmer,David Schwimmer,56997
1395,/wiki/Vibe_(comics),Vibe (comics),56995
1396,/wiki/UFC_Fight_Night:_Cowboy_vs._Cowboy,UFC Fight Night: Cowboy vs. Cowboy,56985
1397,/wiki/Ted_Kaczynski,Ted Kaczynski,56926
1398,/wiki/Samuel_L._Jackson,Samuel L. Jackson,56863
1399,/wiki/Bed_size,Bed size,56850
1400,/wiki/Roman_Empire,Roman Empire,56845
1401,/wiki/DNA,DNA,56844
1402,/wiki/Kevin_Durant,Kevin Durant,56821
1403,/wiki/Eartha_Kitt,Eartha Kitt,56812
1404,/wiki/Ralph_Fiennes,Ralph Fiennes,56809
1405,/wiki/Tom_Hiddleston,Tom Hiddleston,56742
1406,/wiki/Steven_Spielberg,Steven Spielberg,56730
1407,/wiki/American_Revolutionary_War,American Revolutionary War,56721
1408,/wiki/Chris_Brown,Chris Brown,56632
1409,/wiki/Cable_%26_Deadpool,Cable &amp; Deadpool,56622
1410,/wiki/Nyotaimori,Nyotaimori,56594
1411,/wiki/Destiny%27s_Child,Destiny's Child,56584
1412,/wiki/Six_Nations_Championship,Six Nations Championship,56559
1413,/wiki/Dylan_O%27Brien,Dylan O'Brien,56529
1414,/wiki/Bruce_Springsteen,Bruce Springsteen,56527
1415,/wiki/List_of_national_anthem_performers_at_the_Super_Bowl,List of national anthem performers at the Super Bowl,56478
1416,/wiki/List_of_The_Vampire_Diaries_episodes,List of The Vampire Diaries episodes,56433
1417,/wiki/Green_Bay_Packers,Green Bay Packers,56416
1418,/wiki/Wedding_anniversary,Wedding anniversary,56394
1419,/wiki/The_Avengers_(2012_film),The Avengers (2012 film),56376
1420,/wiki/Harriet_Tubman,Harriet Tubman,56347
1421,/wiki/Jack_Nicholson,Jack Nicholson,56332
1421,/wiki/Javier_Bardem,Javier Bardem,56332
1423,/wiki/James_Bond,James Bond,56328
1424,/wiki/Yeezus,Yeezus,56326
1425,/wiki/The_Pirate_Bay,The Pirate Bay,56303
1426,/wiki/Carol_(film),Carol (film),56271
1427,/wiki/Robert_Huth,Robert Huth,56260
1428,/wiki/Kylo_Ren,Kylo Ren,56158
1429,/wiki/Tiger,Tiger,56131
1430,/wiki/Milana_Vayntrub,Milana Vayntrub,56111
1431,/wiki/Narcissistic_personality_disorder,Narcissistic personality disorder,56110
1432,/wiki/Portia_de_Rossi,Portia de Rossi,56102
1433,/wiki/Sasha_Grey,Sasha Grey,56097
1434,/wiki/Pauley_Perrette,Pauley Perrette,56091
1435,/wiki/American_Idol,American Idol,56075
1436,/wiki/Aditya_Roy_Kapur,Aditya Roy Kapur,56062
1437,/wiki/1985_Chicago_Bears_season,1985 Chicago Bears season,56045
1438,/wiki/Ride_Along_2,Ride Along 2,55977
1439,/wiki/WWE,WWE,55954
1440,/wiki/Inception,Inception,55918
1441,/wiki/Pittsburgh_Steelers,Pittsburgh Steelers,55896
1442,/wiki/Steve_Wozniak,Steve Wozniak,55895
1443,/wiki/J._Cole,J. Cole,55893
1444,/wiki/Walter_O%27Brien,Walter O'Brien,55885
1445,/wiki/Nimrat_Kaur,Nimrat Kaur,55859
1446,/wiki/Gas_constant,Gas constant,55848
1447,/wiki/Jerry_Stiller,Jerry Stiller,55845
1448,/wiki/Qatar,Qatar,55781
1449,/wiki/Dion_Phaneuf,Dion Phaneuf,55775
1450,/wiki/Boko_Haram,Boko Haram,55760
